# Simulated MCMC Chain Data for UAT Framework (H0, k_early, omega_b, log_likelihood)
H0	k_early	omega_b	log_likelihood 
7.476670e+01	9.563578e-01	2.239102e-02	-1.450551e+03
7.350720e+01	1.001931e+00	2.267792e-02	-1.448958e+03
7.208594e+01	9.583120e-01	2.234658e-02	-1.450638e+03
7.122017e+01	9.807497e-01	2.270813e-02	-1.450823e+03
7.255763e+01	9.683605e-01	2.256747e-02	-1.450571e+03
7.468899e+01	9.542304e-01	2.260106e-02	-1.449525e+03
7.381603e+01	9.696782e-01	2.260764e-02	-1.450229e+03
7.381657e+01	9.588753e-01	2.255045e-02	-1.448803e+03
7.394268e+01	9.658382e-01	2.226699e-02	-1.449608e+03
7.202446e+01	9.622528e-01	2.235352e-02	-1.450714e+03
7.209852e+01	9.732860e-01	2.245475e-02	-1.450317e+03
7.284428e+01	9.677848e-01	2.225782e-02	-1.450543e+03
7.341581e+01	9.699511e-01	2.243525e-02	-1.451746e+03
7.273087e+01	9.626471e-01	2.236940e-02	-1.448456e+03
7.329240e+01	9.638084e-01	2.236695e-02	-1.450114e+03
7.184638e+01	9.499842e-01	2.261438e-02	-1.450139e+03
7.322762e+01	9.605097e-01	2.246713e-02	-1.450997e+03
7.158741e+01	9.670037e-01	2.234604e-02	-1.449819e+03
7.379286e+01	9.835406e-01	2.250799e-02	-1.450719e+03
7.247243e+01	9.802843e-01	2.256377e-02	-1.449140e+03
7.267496e+01	9.755064e-01	2.255841e-02	-1.449364e+03
7.294056e+01	9.852682e-01	2.247714e-02	-1.449137e+03
7.338728e+01	9.764089e-01	2.217074e-02	-1.450821e+03
7.284046e+01	9.355856e-01	2.232564e-02	-1.451743e+03
7.316347e+01	9.562873e-01	2.249018e-02	-1.450181e+03
7.413605e+01	9.725560e-01	2.227203e-02	-1.451811e+03
7.165861e+01	9.594464e-01	2.238552e-02	-1.449461e+03
7.333848e+01	9.489409e-01	2.207949e-02	-1.451194e+03
7.146260e+01	9.307914e-01	2.246296e-02	-1.451186e+03
7.261816e+01	9.792954e-01	2.218171e-02	-1.450389e+03
7.282983e+01	9.649894e-01	2.221879e-02	-1.448902e+03
7.476971e+01	9.662335e-01	2.247675e-02	-1.449829e+03
7.321586e+01	9.686552e-01	2.242500e-02	-1.449980e+03
7.402473e+01	9.537306e-01	2.265849e-02	-1.450855e+03
7.440979e+01	9.577920e-01	2.238485e-02	-1.451640e+03
7.293813e+01	9.705042e-01	2.249628e-02	-1.449815e+03
7.332148e+01	9.767959e-01	2.253859e-02	-1.449492e+03
7.413711e+01	9.593165e-01	2.268150e-02	-1.450499e+03
7.323585e+01	9.714216e-01	2.229125e-02	-1.450335e+03
7.228960e+01	9.681315e-01	2.259379e-02	-1.448666e+03
7.303600e+01	9.814103e-01	2.255149e-02	-1.450739e+03
7.250762e+01	9.586709e-01	2.221552e-02	-1.449080e+03
7.284101e+01	9.729887e-01	2.254110e-02	-1.449188e+03
7.252609e+01	9.862611e-01	2.226384e-02	-1.449826e+03
7.149472e+01	9.600038e-01	2.251278e-02	-1.447403e+03
7.288129e+01	9.629775e-01	2.251309e-02	-1.450408e+03
7.383640e+01	9.761709e-01	2.224147e-02	-1.449225e+03
7.316692e+01	9.642550e-01	2.246575e-02	-1.450537e+03
7.289823e+01	9.634503e-01	2.238650e-02	-1.450530e+03
7.144391e+01	9.662402e-01	2.245565e-02	-1.451877e+03
7.314336e+01	9.632988e-01	2.226770e-02	-1.449044e+03
7.299287e+01	9.931926e-01	2.205128e-02	-1.449818e+03
7.223976e+01	9.530852e-01	2.241452e-02	-1.449526e+03
7.321076e+01	9.753249e-01	2.256292e-02	-1.449635e+03
7.403985e+01	9.588078e-01	2.231237e-02	-1.449281e+03
7.247878e+01	9.678885e-01	2.237865e-02	-1.450197e+03
7.192482e+01	9.640890e-01	2.230123e-02	-1.449841e+03
7.294449e+01	9.593928e-01	2.250427e-02	-1.450360e+03
7.336802e+01	9.537039e-01	2.258673e-02	-1.450335e+03
7.240334e+01	9.763276e-01	2.231081e-02	-1.450056e+03
7.295944e+01	9.842914e-01	2.224895e-02	-1.450033e+03
7.221131e+01	9.593518e-01	2.242919e-02	-1.452025e+03
7.458455e+01	9.442223e-01	2.243041e-02	-1.449773e+03
7.264446e+01	9.693274e-01	2.232679e-02	-1.449516e+03
7.265807e+01	9.614813e-01	2.226932e-02	-1.448327e+03
7.364894e+01	9.689381e-01	2.253602e-02	-1.450029e+03
7.272631e+01	9.517158e-01	2.276117e-02	-1.450767e+03
7.438004e+01	9.618824e-01	2.273324e-02	-1.450409e+03
7.330314e+01	9.695028e-01	2.233311e-02	-1.450276e+03
7.234819e+01	9.743354e-01	2.259160e-02	-1.451586e+03
7.085762e+01	9.662908e-01	2.267778e-02	-1.450933e+03
7.351668e+01	9.790630e-01	2.228023e-02	-1.449035e+03
7.330365e+01	9.655581e-01	2.247718e-02	-1.451124e+03
7.344884e+01	9.782030e-01	2.216050e-02	-1.450141e+03
7.316790e+01	9.650938e-01	2.250445e-02	-1.450673e+03
7.247326e+01	9.642086e-01	2.249254e-02	-1.451251e+03
7.217523e+01	9.441965e-01	2.222086e-02	-1.450751e+03
7.315491e+01	9.554639e-01	2.269415e-02	-1.450239e+03
7.339205e+01	9.823711e-01	2.220229e-02	-1.450081e+03
7.386923e+01	9.442225e-01	2.233803e-02	-1.451249e+03
7.287526e+01	9.593142e-01	2.234772e-02	-1.451470e+03
7.402522e+01	9.788180e-01	2.241564e-02	-1.452898e+03
7.244636e+01	9.684803e-01	2.229781e-02	-1.450230e+03
7.377734e+01	9.890579e-01	2.242493e-02	-1.450546e+03
7.335001e+01	9.539828e-01	2.239510e-02	-1.451346e+03
7.245274e+01	9.905062e-01	2.239741e-02	-1.450732e+03
7.249642e+01	9.587359e-01	2.233923e-02	-1.449413e+03
7.206196e+01	9.631873e-01	2.243568e-02	-1.450035e+03
7.347135e+01	9.749485e-01	2.240853e-02	-1.449040e+03
7.377380e+01	9.727135e-01	2.229170e-02	-1.451526e+03
7.418376e+01	9.630765e-01	2.235106e-02	-1.450180e+03
7.322080e+01	9.816165e-01	2.267201e-02	-1.450091e+03
7.287690e+01	9.607019e-01	2.238426e-02	-1.451594e+03
7.249969e+01	9.635084e-01	2.232864e-02	-1.450238e+03
7.356878e+01	9.577016e-01	2.226979e-02	-1.450171e+03
7.379508e+01	9.816784e-01	2.222297e-02	-1.449282e+03
7.315193e+01	9.491571e-01	2.241203e-02	-1.449571e+03
7.346867e+01	9.808133e-01	2.255143e-02	-1.448712e+03
7.409971e+01	9.625331e-01	2.234264e-02	-1.450398e+03
7.122621e+01	9.577858e-01	2.232622e-02	-1.450405e+03
7.243462e+01	9.624029e-01	2.243451e-02	-1.450468e+03
7.311449e+01	9.423756e-01	2.248165e-02	-1.451203e+03
7.334708e+01	9.995131e-01	2.236503e-02	-1.451403e+03
7.391603e+01	9.704828e-01	2.241219e-02	-1.450848e+03
7.249441e+01	9.671820e-01	2.239880e-02	-1.450295e+03
7.331285e+01	9.435014e-01	2.247554e-02	-1.451475e+03
7.442026e+01	9.677021e-01	2.225290e-02	-1.449666e+03
7.210913e+01	9.652433e-01	2.267226e-02	-1.451559e+03
7.524915e+01	9.717095e-01	2.240455e-02	-1.450422e+03
7.289287e+01	9.660179e-01	2.223263e-02	-1.449008e+03
7.248204e+01	9.742094e-01	2.259514e-02	-1.450401e+03
7.404834e+01	9.588718e-01	2.237355e-02	-1.449981e+03
7.314174e+01	9.792218e-01	2.209992e-02	-1.450057e+03
7.238926e+01	9.467237e-01	2.221167e-02	-1.449867e+03
7.379939e+01	9.660829e-01	2.243947e-02	-1.450454e+03
7.402599e+01	9.741159e-01	2.242614e-02	-1.450547e+03
7.377912e+01	9.913509e-01	2.250710e-02	-1.449871e+03
7.256463e+01	9.800300e-01	2.272594e-02	-1.449703e+03
7.301176e+01	9.593997e-01	2.238187e-02	-1.452488e+03
7.294175e+01	9.681392e-01	2.216658e-02	-1.450523e+03
7.290601e+01	9.653407e-01	2.235368e-02	-1.450367e+03
7.199868e+01	9.561750e-01	2.265883e-02	-1.449397e+03
7.311169e+01	9.905221e-01	2.242962e-02	-1.449872e+03
7.387343e+01	9.639846e-01	2.248363e-02	-1.451353e+03
7.286612e+01	9.696348e-01	2.260484e-02	-1.448700e+03
7.254374e+01	9.767284e-01	2.257826e-02	-1.451662e+03
7.243979e+01	9.669006e-01	2.245390e-02	-1.450360e+03
7.234393e+01	9.671437e-01	2.250951e-02	-1.449613e+03
7.217278e+01	9.600718e-01	2.250005e-02	-1.449958e+03
7.255114e+01	9.813442e-01	2.239881e-02	-1.450472e+03
7.299925e+01	9.753111e-01	2.249786e-02	-1.450088e+03
7.296181e+01	9.693441e-01	2.273587e-02	-1.449585e+03
7.162399e+01	9.665394e-01	2.218528e-02	-1.449863e+03
7.275660e+01	9.771985e-01	2.232272e-02	-1.450983e+03
7.254436e+01	9.824539e-01	2.235165e-02	-1.451294e+03
7.316053e+01	9.864451e-01	2.252443e-02	-1.449863e+03
7.389884e+01	9.733128e-01	2.238829e-02	-1.449686e+03
7.338525e+01	9.661278e-01	2.233918e-02	-1.448929e+03
7.272673e+01	9.799166e-01	2.218165e-02	-1.451073e+03
7.298332e+01	9.808423e-01	2.224676e-02	-1.448880e+03
7.143127e+01	9.601027e-01	2.243970e-02	-1.449780e+03
7.240553e+01	9.729757e-01	2.265541e-02	-1.449518e+03
7.280046e+01	9.662340e-01	2.227514e-02	-1.449819e+03
7.262408e+01	9.631458e-01	2.260235e-02	-1.449241e+03
7.243862e+01	9.631753e-01	2.244486e-02	-1.450957e+03
7.356204e+01	9.819969e-01	2.259280e-02	-1.449060e+03
7.290730e+01	9.646773e-01	2.232981e-02	-1.448949e+03
7.242622e+01	9.568721e-01	2.257704e-02	-1.450849e+03
7.296909e+01	9.338286e-01	2.247566e-02	-1.450143e+03
7.309255e+01	9.807296e-01	2.251080e-02	-1.449802e+03
7.337085e+01	9.716250e-01	2.259804e-02	-1.450605e+03
7.244290e+01	1.004231e+00	2.234289e-02	-1.450119e+03
7.366714e+01	9.832574e-01	2.244011e-02	-1.449635e+03
7.294626e+01	9.690803e-01	2.227547e-02	-1.451669e+03
7.336460e+01	9.628671e-01	2.222445e-02	-1.450321e+03
7.253152e+01	9.859375e-01	2.241610e-02	-1.448808e+03
7.181270e+01	9.872027e-01	2.255489e-02	-1.449614e+03
7.310519e+01	9.583814e-01	2.243285e-02	-1.449412e+03
7.221428e+01	9.781965e-01	2.220897e-02	-1.450394e+03
7.360127e+01	9.600160e-01	2.240356e-02	-1.448038e+03
7.207733e+01	9.833646e-01	2.243696e-02	-1.448200e+03
7.208100e+01	9.702734e-01	2.262671e-02	-1.451507e+03
7.430151e+01	9.861649e-01	2.246543e-02	-1.450177e+03
7.388017e+01	9.825172e-01	2.230947e-02	-1.449298e+03
7.287670e+01	9.437568e-01	2.277236e-02	-1.449237e+03
7.221527e+01	9.531167e-01	2.254259e-02	-1.449231e+03
7.228294e+01	9.456628e-01	2.248880e-02	-1.448808e+03
7.320049e+01	9.479872e-01	2.258716e-02	-1.449396e+03
7.410348e+01	9.747292e-01	2.225380e-02	-1.451417e+03
7.345177e+01	9.694549e-01	2.262367e-02	-1.449873e+03
7.225757e+01	9.551655e-01	2.258087e-02	-1.451173e+03
7.213514e+01	9.649632e-01	2.236846e-02	-1.449403e+03
7.277678e+01	9.404060e-01	2.252311e-02	-1.449939e+03
7.256620e+01	9.873159e-01	2.252970e-02	-1.451028e+03
7.345217e+01	9.611590e-01	2.248568e-02	-1.450636e+03
7.453117e+01	9.535589e-01	2.253270e-02	-1.451944e+03
7.266184e+01	9.643954e-01	2.227856e-02	-1.451492e+03
7.246766e+01	9.845157e-01	2.255289e-02	-1.450440e+03
7.261877e+01	9.525998e-01	2.274445e-02	-1.449709e+03
7.265725e+01	9.723149e-01	2.234651e-02	-1.451495e+03
7.389988e+01	9.612399e-01	2.237612e-02	-1.450701e+03
7.152005e+01	9.653816e-01	2.254228e-02	-1.449362e+03
7.316043e+01	9.630773e-01	2.240763e-02	-1.449494e+03
7.204786e+01	9.785640e-01	2.218428e-02	-1.450561e+03
7.321785e+01	9.421116e-01	2.226989e-02	-1.450683e+03
7.390298e+01	9.646738e-01	2.256219e-02	-1.449263e+03
7.320811e+01	9.575731e-01	2.244372e-02	-1.448958e+03
7.431908e+01	9.548234e-01	2.247423e-02	-1.449824e+03
7.333914e+01	9.658119e-01	2.232989e-02	-1.450225e+03
7.253881e+01	9.651671e-01	2.265601e-02	-1.449118e+03
7.222200e+01	9.650036e-01	2.237289e-02	-1.451166e+03
7.097403e+01	9.754046e-01	2.223943e-02	-1.448639e+03
7.355361e+01	9.696880e-01	2.255928e-02	-1.449419e+03
7.329599e+01	9.527701e-01	2.214534e-02	-1.450177e+03
7.388067e+01	9.769171e-01	2.255478e-02	-1.449638e+03
7.468516e+01	9.583203e-01	2.253692e-02	-1.448601e+03
7.321186e+01	9.564022e-01	2.229545e-02	-1.451275e+03
7.368177e+01	9.745533e-01	2.238314e-02	-1.449702e+03
7.191516e+01	9.805048e-01	2.252095e-02	-1.449057e+03
7.283041e+01	9.667544e-01	2.220185e-02	-1.451185e+03
7.353716e+01	9.623917e-01	2.225928e-02	-1.450769e+03
7.292501e+01	9.616937e-01	2.264883e-02	-1.450513e+03
7.225620e+01	9.867997e-01	2.250611e-02	-1.450683e+03
7.134632e+01	9.802041e-01	2.250273e-02	-1.450536e+03
7.327124e+01	9.539675e-01	2.231050e-02	-1.449751e+03
7.433357e+01	9.767458e-01	2.255051e-02	-1.447996e+03
7.411393e+01	9.692189e-01	2.259211e-02	-1.449160e+03
7.270440e+01	9.818228e-01	2.251579e-02	-1.449149e+03
7.312976e+01	9.653139e-01	2.257141e-02	-1.449454e+03
7.238716e+01	9.777214e-01	2.275743e-02	-1.450754e+03
7.280615e+01	9.709537e-01	2.268530e-02	-1.450015e+03
7.251290e+01	9.642092e-01	2.246390e-02	-1.450567e+03
7.397491e+01	9.839895e-01	2.237788e-02	-1.450350e+03
7.424522e+01	9.573937e-01	2.247895e-02	-1.449112e+03
7.358055e+01	9.784848e-01	2.233535e-02	-1.450284e+03
7.390901e+01	9.638588e-01	2.231643e-02	-1.451467e+03
7.300341e+01	9.543356e-01	2.249052e-02	-1.448636e+03
7.115101e+01	9.659679e-01	2.244271e-02	-1.450277e+03
7.437062e+01	9.525990e-01	2.261563e-02	-1.449290e+03
7.437666e+01	9.685191e-01	2.254321e-02	-1.449695e+03
7.326211e+01	9.636359e-01	2.256167e-02	-1.450051e+03
7.267298e+01	9.488733e-01	2.237273e-02	-1.448952e+03
7.333973e+01	9.655015e-01	2.220822e-02	-1.450414e+03
7.392576e+01	9.617456e-01	2.198713e-02	-1.448679e+03
7.304380e+01	9.792682e-01	2.246532e-02	-1.451692e+03
7.271750e+01	9.807032e-01	2.221413e-02	-1.450143e+03
7.267287e+01	9.822856e-01	2.230105e-02	-1.451458e+03
7.270762e+01	9.837251e-01	2.217797e-02	-1.450020e+03
7.210098e+01	9.767004e-01	2.226566e-02	-1.451141e+03
7.177313e+01	9.822163e-01	2.219004e-02	-1.450353e+03
7.351139e+01	9.640793e-01	2.232095e-02	-1.451291e+03
7.129717e+01	9.701526e-01	2.222425e-02	-1.449834e+03
7.286050e+01	9.850688e-01	2.236634e-02	-1.449817e+03
7.148076e+01	9.794306e-01	2.236497e-02	-1.449565e+03
7.329627e+01	9.664337e-01	2.242096e-02	-1.448373e+03
7.358025e+01	9.698580e-01	2.246391e-02	-1.451092e+03
7.402240e+01	9.596755e-01	2.255446e-02	-1.450207e+03
7.299874e+01	9.700330e-01	2.236660e-02	-1.449809e+03
7.256424e+01	9.420241e-01	2.238777e-02	-1.448989e+03
7.391341e+01	9.846474e-01	2.257227e-02	-1.451160e+03
7.385086e+01	9.720321e-01	2.235416e-02	-1.450313e+03
7.398113e+01	9.816952e-01	2.225139e-02	-1.450707e+03
7.370544e+01	9.714376e-01	2.226298e-02	-1.448875e+03
7.311861e+01	9.619501e-01	2.235173e-02	-1.449915e+03
7.270090e+01	9.652310e-01	2.248541e-02	-1.450975e+03
7.346135e+01	9.648077e-01	2.258601e-02	-1.449880e+03
7.351378e+01	9.611534e-01	2.245408e-02	-1.449742e+03
7.158334e+01	9.768033e-01	2.237527e-02	-1.450695e+03
7.312036e+01	9.699440e-01	2.252697e-02	-1.450763e+03
7.275532e+01	9.765660e-01	2.230456e-02	-1.450023e+03
7.293985e+01	9.714446e-01	2.236974e-02	-1.450088e+03
7.236685e+01	9.662017e-01	2.227137e-02	-1.449034e+03
7.260279e+01	9.741692e-01	2.261906e-02	-1.449243e+03
7.308439e+01	9.799963e-01	2.236131e-02	-1.451420e+03
7.342762e+01	9.665993e-01	2.256306e-02	-1.451097e+03
7.156200e+01	9.681005e-01	2.226373e-02	-1.451697e+03
7.316183e+01	9.737640e-01	2.225821e-02	-1.450041e+03
7.254971e+01	9.687625e-01	2.226715e-02	-1.449862e+03
7.255223e+01	9.774165e-01	2.276614e-02	-1.449165e+03
7.400043e+01	9.689294e-01	2.244205e-02	-1.449518e+03
7.298448e+01	9.757808e-01	2.255788e-02	-1.449891e+03
7.413382e+01	9.560618e-01	2.242457e-02	-1.451305e+03
7.242236e+01	9.677377e-01	2.224898e-02	-1.451754e+03
7.170515e+01	9.561636e-01	2.238227e-02	-1.448330e+03
7.328050e+01	9.610119e-01	2.253242e-02	-1.452465e+03
7.307961e+01	9.792321e-01	2.219258e-02	-1.449591e+03
7.293251e+01	9.651843e-01	2.239541e-02	-1.450682e+03
7.375532e+01	9.559402e-01	2.248214e-02	-1.450778e+03
7.338288e+01	9.667093e-01	2.245042e-02	-1.450283e+03
7.327465e+01	9.827702e-01	2.245984e-02	-1.450030e+03
7.314017e+01	9.540166e-01	2.228214e-02	-1.450176e+03
7.243326e+01	9.584354e-01	2.256641e-02	-1.450575e+03
7.322318e+01	9.548765e-01	2.221282e-02	-1.450347e+03
7.142964e+01	9.636695e-01	2.240732e-02	-1.451334e+03
7.347252e+01	9.639191e-01	2.226581e-02	-1.448762e+03
7.241710e+01	9.762828e-01	2.255839e-02	-1.449261e+03
7.352184e+01	9.831824e-01	2.238528e-02	-1.450069e+03
7.199341e+01	9.660596e-01	2.239885e-02	-1.450219e+03
7.389314e+01	9.661426e-01	2.216147e-02	-1.450190e+03
7.390456e+01	9.689250e-01	2.227946e-02	-1.449961e+03
7.205795e+01	9.587828e-01	2.237379e-02	-1.450193e+03
7.301205e+01	9.472624e-01	2.261898e-02	-1.451085e+03
7.269179e+01	9.548647e-01	2.237386e-02	-1.450427e+03
7.189529e+01	9.512800e-01	2.240678e-02	-1.449521e+03
7.332513e+01	9.692860e-01	2.249645e-02	-1.448891e+03
7.299832e+01	9.597835e-01	2.257233e-02	-1.449744e+03
7.387090e+01	9.605512e-01	2.239225e-02	-1.449545e+03
7.362377e+01	9.706918e-01	2.241917e-02	-1.450071e+03
7.238581e+01	9.502728e-01	2.220415e-02	-1.451167e+03
7.184255e+01	9.609278e-01	2.204382e-02	-1.449730e+03
7.406650e+01	9.615373e-01	2.261638e-02	-1.449470e+03
7.095202e+01	9.564820e-01	2.234583e-02	-1.451069e+03
7.237922e+01	9.725274e-01	2.230778e-02	-1.449979e+03
7.143329e+01	9.366294e-01	2.235721e-02	-1.449648e+03
7.356328e+01	9.695223e-01	2.247056e-02	-1.448760e+03
7.223223e+01	9.642083e-01	2.221545e-02	-1.450958e+03
7.189706e+01	9.821668e-01	2.235324e-02	-1.449528e+03
7.160874e+01	9.649335e-01	2.233584e-02	-1.449308e+03
7.253400e+01	9.552912e-01	2.226092e-02	-1.449597e+03
7.339652e+01	9.896539e-01	2.227292e-02	-1.448922e+03
7.164896e+01	9.776689e-01	2.229941e-02	-1.451345e+03
7.429059e+01	9.674184e-01	2.227489e-02	-1.449739e+03
7.271012e+01	9.694236e-01	2.224007e-02	-1.450247e+03
7.310643e+01	9.862375e-01	2.241947e-02	-1.448552e+03
7.266967e+01	9.541875e-01	2.268840e-02	-1.450843e+03
7.179210e+01	9.735918e-01	2.230584e-02	-1.449550e+03
7.237191e+01	9.430003e-01	2.253174e-02	-1.449422e+03
7.252973e+01	9.841017e-01	2.227882e-02	-1.450694e+03
7.325940e+01	9.676609e-01	2.222427e-02	-1.450357e+03
7.312231e+01	9.576635e-01	2.246366e-02	-1.452216e+03
7.397308e+01	9.716758e-01	2.228677e-02	-1.450067e+03
7.301834e+01	9.499442e-01	2.224115e-02	-1.450980e+03
7.342721e+01	9.809785e-01	2.232328e-02	-1.451484e+03
7.327840e+01	9.791918e-01	2.221892e-02	-1.451057e+03
7.265831e+01	9.702479e-01	2.265669e-02	-1.449620e+03
7.256054e+01	9.735561e-01	2.200284e-02	-1.449695e+03
7.328497e+01	9.760618e-01	2.218316e-02	-1.449327e+03
7.274975e+01	9.607028e-01	2.271339e-02	-1.449739e+03
7.267571e+01	9.734474e-01	2.210202e-02	-1.450207e+03
7.334535e+01	9.732810e-01	2.256962e-02	-1.448849e+03
7.448384e+01	9.701240e-01	2.253674e-02	-1.448892e+03
7.399389e+01	9.685655e-01	2.211991e-02	-1.451577e+03
7.170899e+01	9.958963e-01	2.241083e-02	-1.450006e+03
7.341146e+01	9.721285e-01	2.212401e-02	-1.451032e+03
7.301906e+01	9.942363e-01	2.270160e-02	-1.448424e+03
7.380911e+01	9.581526e-01	2.238371e-02	-1.450949e+03
7.352502e+01	9.712464e-01	2.241843e-02	-1.448501e+03
7.337527e+01	9.556409e-01	2.255697e-02	-1.449946e+03
7.311374e+01	9.429057e-01	2.243174e-02	-1.451070e+03
7.196120e+01	9.662902e-01	2.225245e-02	-1.450513e+03
7.223062e+01	9.520236e-01	2.246542e-02	-1.450264e+03
7.231252e+01	9.745445e-01	2.259728e-02	-1.450117e+03
7.096540e+01	9.810161e-01	2.265378e-02	-1.450453e+03
7.113511e+01	9.884728e-01	2.258726e-02	-1.448729e+03
7.228953e+01	9.720346e-01	2.264484e-02	-1.450684e+03
7.318665e+01	9.813607e-01	2.252179e-02	-1.450417e+03
7.195032e+01	9.831618e-01	2.231086e-02	-1.447996e+03
7.221643e+01	9.649369e-01	2.250836e-02	-1.449615e+03
7.327013e+01	9.755519e-01	2.257479e-02	-1.451544e+03
7.290720e+01	9.609644e-01	2.239398e-02	-1.451977e+03
7.211049e+01	9.631339e-01	2.246333e-02	-1.452111e+03
7.263765e+01	9.738296e-01	2.242112e-02	-1.450604e+03
7.402343e+01	9.582260e-01	2.258831e-02	-1.449962e+03
7.421148e+01	9.648095e-01	2.231564e-02	-1.449315e+03
7.289297e+01	9.566203e-01	2.265011e-02	-1.451420e+03
7.220029e+01	9.957754e-01	2.251186e-02	-1.450688e+03
7.351336e+01	9.826755e-01	2.235115e-02	-1.449394e+03
7.328540e+01	9.633742e-01	2.240889e-02	-1.450824e+03
7.340951e+01	9.790334e-01	2.240416e-02	-1.449393e+03
7.305774e+01	9.817401e-01	2.242639e-02	-1.450568e+03
7.278638e+01	9.810906e-01	2.243282e-02	-1.449743e+03
7.339797e+01	9.771220e-01	2.238133e-02	-1.450810e+03
7.385571e+01	9.494682e-01	2.224588e-02	-1.449721e+03
7.355069e+01	9.638363e-01	2.233847e-02	-1.449615e+03
7.293982e+01	9.531360e-01	2.244136e-02	-1.452418e+03
7.289837e+01	9.754383e-01	2.237575e-02	-1.452366e+03
7.240355e+01	9.756155e-01	2.235699e-02	-1.451420e+03
7.373015e+01	9.693935e-01	2.234355e-02	-1.451087e+03
7.203555e+01	9.840934e-01	2.270231e-02	-1.450856e+03
7.318218e+01	9.645190e-01	2.240476e-02	-1.450149e+03
7.276806e+01	9.770242e-01	2.246059e-02	-1.448408e+03
7.421463e+01	9.701024e-01	2.261166e-02	-1.448040e+03
7.238027e+01	9.635975e-01	2.239023e-02	-1.451316e+03
7.316975e+01	9.563892e-01	2.236668e-02	-1.451049e+03
7.384778e+01	9.600766e-01	2.246694e-02	-1.449753e+03
7.307537e+01	9.823060e-01	2.257891e-02	-1.450070e+03
7.379743e+01	9.626260e-01	2.228066e-02	-1.449592e+03
7.379782e+01	9.622679e-01	2.234070e-02	-1.450905e+03
7.224091e+01	9.756344e-01	2.242866e-02	-1.451836e+03
7.271245e+01	9.546312e-01	2.238847e-02	-1.449554e+03
7.371227e+01	9.800688e-01	2.216531e-02	-1.450805e+03
7.383557e+01	9.794217e-01	2.252426e-02	-1.450227e+03
7.276973e+01	9.725108e-01	2.232791e-02	-1.450011e+03
7.231230e+01	9.603365e-01	2.243408e-02	-1.451119e+03
7.258774e+01	9.596082e-01	2.229631e-02	-1.450868e+03
7.200656e+01	9.758584e-01	2.256083e-02	-1.451674e+03
7.292841e+01	9.764370e-01	2.249483e-02	-1.448752e+03
7.349943e+01	9.561748e-01	2.259443e-02	-1.452138e+03
7.199517e+01	9.578580e-01	2.246359e-02	-1.450683e+03
7.315506e+01	9.721247e-01	2.259634e-02	-1.449814e+03
7.379804e+01	9.816271e-01	2.234225e-02	-1.450969e+03
7.307571e+01	9.657289e-01	2.230117e-02	-1.450550e+03
7.289095e+01	9.776945e-01	2.253726e-02	-1.451469e+03
7.331237e+01	9.759595e-01	2.247802e-02	-1.451053e+03
7.304334e+01	9.714771e-01	2.239036e-02	-1.450601e+03
7.314563e+01	9.718985e-01	2.242567e-02	-1.451788e+03
7.329586e+01	9.661649e-01	2.218562e-02	-1.449017e+03
7.137649e+01	9.491637e-01	2.247509e-02	-1.448881e+03
7.268488e+01	9.611237e-01	2.238896e-02	-1.448278e+03
7.322660e+01	9.740986e-01	2.210593e-02	-1.449369e+03
7.298298e+01	9.813704e-01	2.257993e-02	-1.451936e+03
7.362883e+01	9.777483e-01	2.262258e-02	-1.450996e+03
7.287097e+01	9.661890e-01	2.224277e-02	-1.450574e+03
7.303911e+01	9.658557e-01	2.226860e-02	-1.449804e+03
7.257311e+01	9.560058e-01	2.214504e-02	-1.450972e+03
7.328445e+01	9.913123e-01	2.232729e-02	-1.449080e+03
7.352737e+01	9.658177e-01	2.243975e-02	-1.449043e+03
